house_id,area_sqft,bedrooms,bathrooms,location_score,age_years,distance_city_km,lot_size_sqft,has_garage,has_pool,renovation_years_ago,house_price_inr
101227,1678.0,5.0,4.0,3.3,24.0,29.0,3002.0,1.0,0.0,0.0,16354919.0
101899,2015.0,5.0,4.0,2.9,46.0,31.7,6420.0,1.0,0.0,5.0,17435678.0
101423,,2.0,1.0,3.5,38.0,10.8,2834.0,1.0,0.0,12.0,14679725.0
103411,1211.0,3.0,2.0,7.3,29.0,13.8,2867.0,1.0,0.0,2.0,22242722.0
103581,3031.0,6.0,3.0,3.4,24.0,24.6,5663.0,1.0,0.0,2.0,
103846,2188.0,5.0,6.0,6.7,15.0,16.6,6080.0,,1.0,7.0,45577041.0
100196,1900.0,,2.0,5.0,13.0,18.6,4024.0,1.0,0.0,6.0,24730189.0
103308,1885.0,4.0,3.0,5.2,15.0,18.2,4704.0,0.0,1.0,10.0,27304597.0
100875,1628.0,4.0,3.0,6.5,32.0,11.9,1949.0,1.0,0.0,5.0,20649662.0
102826,,6.0,2.0,9.1,19.0,7.5,6432.0,0.0,0.0,19.0,59570655.0
103815,828.0,2.0,3.0,2.5,13.0,28.4,958.0,1.0,0.0,10.0,7591734.0
101814,2233.0,6.0,4.0,3.9,62.0,,4040.0,,0.0,10.0,23028292.0
100841,1618.0,4.0,4.0,4.0,10.0,26.1,3064.0,0.0,0.0,5.0,15193003.0
100582,1380.0,3.0,3.0,7.5,36.0,11.1,2657.0,0.0,1.0,14.0,24094420.0
103478,450.0,1.0,,7.8,29.0,10.6,1171.0,0.0,0.0,4.0,6960272.0
103463,1752.0,3.0,3.0,,13.0,21.9,3554.0,,0.0,13.0,24378700.0
102541,1189.0,1.0,1.0,6.3,10.0,13.8,2536.0,0.0,0.0,6.0,19289598.0
100906,1680.0,4.0,4.0,5.0,80.0,18.6,4549.0,1.0,0.0,2.0,16455005.0
100632,2644.0,5.0,3.0,8.8,31.0,4.2,4221.0,1.0,0.0,3.0,56886919.0
102342,1924.0,2.0,2.0,4.0,11.0,26.0,3780.0,1.0,0.0,3.0,22127769.0
101502,1292.0,3.0,3.0,9.1,16.0,8.6,1857.0,1.0,0.0,16.0,28232969.0
100163,2403.0,6.0,5.0,3.0,40.0,20.9,7566.0,1.0,0.0,3.0,23325070.0
102402,1765.0,4.0,3.0,8.2,48.0,18.8,3914.0,0.0,0.0,0.0,33549897.0
102663,2038.0,6.0,3.0,8.2,14.0,7.8,3915.0,1.0,0.0,5.0,37478941.0
103735,,5.0,3.0,5.3,21.0,19.7,5079.0,1.0,0.0,21.0,27461202.0
101741,1582.0,2.0,2.0,6.8,13.0,14.0,2334.0,1.0,0.0,,28381798.0
100618,2122.0,4.0,2.0,6.1,4.0,24.2,3573.0,0.0,0.0,0.0,31989111.0
103082,,5.0,4.0,4.3,,26.1,2437.0,1.0,0.0,14.0,19442845.0
101432,2180.0,6.0,4.0,1.6,16.0,31.7,3581.0,1.0,0.0,8.0,12853081.0
100926,660.0,1.0,1.0,2.9,52.0,25.7,1849.0,0.0,0.0,1.0,2883698.0
103233,954.0,2.0,3.0,9.2,28.0,1.0,1803.0,1.0,1.0,4.0,21996294.0
100548,1518.0,,3.0,6.5,,16.9,2632.0,0.0,0.0,8.0,21612736.0
101744,,4.0,2.0,6.6,11.0,10.1,3645.0,1.0,1.0,1.0,36890986.0
103090,1743.0,4.0,4.0,1.8,11.0,,5523.0,1.0,0.0,3.0,12936178.0
102393,,,2.0,3.3,13.0,22.7,1314.0,0.0,0.0,4.0,6955429.0
101737,,3.0,2.0,5.0,26.0,14.1,1603.0,0.0,0.0,5.0,11181184.0
103079,1802.0,4.0,2.0,1.4,27.0,29.7,4243.0,1.0,0.0,3.0,9413251.0
102441,2787.0,5.0,3.0,1.2,9.0,38.7,6404.0,1.0,0.0,9.0,13752015.0
100612,1614.0,2.0,,6.3,12.0,14.6,3728.0,0.0,0.0,10.0,24507085.0
101337,1251.0,2.0,2.0,7.6,19.0,12.1,2366.0,1.0,1.0,16.0,20960605.0
102543,1509.0,2.0,2.0,3.9,22.0,26.2,3380.0,0.0,0.0,,13714381.0
100641,1432.0,3.0,3.0,6.2,24.0,10.9,4202.0,0.0,0.0,,20954318.0
101438,2695.0,5.0,4.0,6.7,29.0,10.5,3460.0,1.0,0.0,8.0,41128013.0
102261,1934.0,4.0,4.0,3.9,14.0,20.2,3563.0,1.0,0.0,0.0,22152847.0
104180,1427.0,3.0,2.0,2.3,29.0,24.4,2211.0,0.0,0.0,7.0,9857749.0
100743,1244.0,3.0,3.0,7.1,17.0,13.3,2653.0,1.0,0.0,4.0,20377313.0
100638,1698.0,3.0,3.0,8.0,13.0,2.4,2099.0,1.0,0.0,1.0,31662481.0
101558,1128.0,2.0,1.0,5.1,19.0,18.3,2511.0,0.0,0.0,4.0,12752398.0
102647,1409.0,3.0,3.0,6.9,23.0,17.2,1621.0,0.0,0.0,10.0,18507287.0
103790,2497.0,6.0,4.0,2.0,55.0,32.1,3186.0,1.0,,17.0,16306238.0
102260,1779.0,4.0,2.0,3.1,12.0,22.5,4641.0,0.0,0.0,,16631491.0
101098,450.0,2.0,2.0,6.8,33.0,4.4,934.0,0.0,0.0,1.0,6326347.0
102016,1524.0,,2.0,5.5,11.0,20.7,2222.0,1.0,0.0,7.0,20598324.0
100049,1873.0,5.0,3.0,9.9,8.0,1.0,4908.0,1.0,0.0,8.0,45355110.0
103393,1602.0,3.0,4.0,,24.0,21.3,3780.0,1.0,0.0,8.0,13710650.0
101838,,2.0,2.0,7.5,42.0,,3254.0,1.0,0.0,16.0,32960272.0
100922,,2.0,2.0,6.6,14.0,21.3,2784.0,0.0,0.0,12.0,15246981.0
102741,1920.0,4.0,2.0,3.0,15.0,24.8,3753.0,1.0,0.0,5.0,21068513.0
100547,2025.0,5.0,3.0,1.8,5.0,37.3,2056.0,0.0,0.0,0.0,13474476.0
102793,1382.0,4.0,3.0,2.5,21.0,27.6,3211.0,0.0,0.0,12.0,10834459.0
100757,1971.0,4.0,3.0,5.2,38.0,7.2,4893.0,1.0,0.0,2.0,
102197,1927.0,4.0,3.0,6.7,7.0,24.9,5053.0,0.0,0.0,0.0,27836840.0
102744,2013.0,5.0,5.0,,27.0,18.6,2952.0,0.0,0.0,11.0,30451360.0
103076,2832.0,6.0,5.0,8.5,16.0,10.7,,0.0,0.0,1.0,58264685.0
102673,1819.0,3.0,2.0,6.2,15.0,10.7,4954.0,1.0,1.0,5.0,25705321.0
102160,2012.0,3.0,3.0,5.5,32.0,13.6,5438.0,1.0,0.0,4.0,
102722,1321.0,2.0,2.0,4.8,9.0,21.9,2200.0,1.0,1.0,8.0,16714786.0
101601,1531.0,4.0,3.0,9.4,23.0,9.5,,1.0,0.0,10.0,40602764.0
103400,1387.0,3.0,1.0,6.8,14.0,8.5,3312.0,0.0,0.0,14.0,21469486.0
100837,2658.0,7.0,5.0,8.6,12.0,9.0,8083.0,1.0,0.0,6.0,50307550.0
102098,953.0,1.0,1.0,5.3,9.0,9.5,2355.0,1.0,0.0,9.0,11524960.0
103112,1466.0,3.0,2.0,5.1,27.0,26.8,3464.0,1.0,0.0,5.0,17511652.0
102822,2199.0,4.0,3.0,8.8,36.0,23.6,4256.0,1.0,0.0,1.0,41278786.0
102933,1072.0,3.0,3.0,7.5,31.0,3.4,1502.0,0.0,0.0,6.0,23471666.0
101745,1047.0,3.0,3.0,5.5,23.0,14.2,1194.0,0.0,0.0,6.0,13320242.0
103230,1625.0,2.0,3.0,6.5,,5.5,3229.0,0.0,0.0,9.0,22047598.0
103771,2301.0,6.0,6.0,1.6,22.0,44.2,6301.0,1.0,0.0,11.0,14199956.0
101071,1620.0,,4.0,3.0,31.0,28.0,3736.0,0.0,1.0,6.0,15138924.0
104185,1339.0,3.0,2.0,3.0,14.0,37.3,3294.0,1.0,0.0,4.0,12156049.0
101955,1263.0,3.0,3.0,6.2,18.0,9.8,3653.0,,0.0,6.0,20850307.0
102310,2227.0,6.0,4.0,3.5,27.0,24.9,6379.0,1.0,0.0,14.0,26174131.0
102828,1610.0,3.0,3.0,8.4,5.0,18.3,,1.0,0.0,0.0,32848695.0
104137,1614.0,3.0,3.0,1.2,6.0,33.7,3950.0,1.0,0.0,,11118614.0
103170,1380.0,3.0,2.0,5.5,33.0,21.6,3110.0,0.0,0.0,16.0,16194472.0
103497,2180.0,6.0,4.0,6.0,9.0,9.0,4091.0,0.0,0.0,9.0,33120356.0
103888,,3.0,,8.0,,7.9,1426.0,1.0,0.0,,28699138.0
101327,,3.0,2.0,9.1,31.0,1.0,2107.0,1.0,0.0,12.0,21067834.0
101733,1637.0,4.0,2.0,9.0,17.0,8.1,5078.0,1.0,0.0,15.0,34627621.0
103854,930.0,2.0,2.0,4.3,10.0,26.8,1661.0,0.0,1.0,1.0,11121017.0
104129,1172.0,3.0,3.0,4.7,26.0,22.2,,0.0,0.0,2.0,
102624,2567.0,6.0,5.0,1.0,8.0,26.5,3243.0,1.0,0.0,,16495335.0
103027,,4.0,1.0,6.7,10.0,16.1,3366.0,1.0,0.0,10.0,31068717.0
103364,769.0,2.0,2.0,3.1,10.0,34.0,1352.0,0.0,0.0,10.0,5822202.0
102079,1559.0,2.0,3.0,4.8,24.0,18.4,1845.0,0.0,0.0,14.0,18075037.0
101922,2136.0,5.0,4.0,6.2,14.0,12.0,3127.0,1.0,0.0,1.0,35894587.0
102883,1256.0,2.0,2.0,2.8,16.0,26.7,3659.0,0.0,0.0,4.0,9747454.0
102400,1695.0,5.0,4.0,6.9,,15.2,3172.0,0.0,0.0,1.0,24478600.0
101374,601.0,,1.0,4.5,62.0,22.7,1034.0,1.0,0.0,0.0,3191562.0
103629,647.0,2.0,1.0,7.3,7.0,8.7,1299.0,0.0,0.0,0.0,12840776.0
102755,1602.0,3.0,2.0,3.1,17.0,18.6,2883.0,1.0,0.0,17.0,15938008.0
103558,1730.0,6.0,4.0,8.0,14.0,19.5,1150.0,1.0,,7.0,33355698.0
100868,1867.0,5.0,2.0,7.5,24.0,8.5,3800.0,0.0,0.0,7.0,32792423.0
100927,1287.0,3.0,2.0,6.5,8.0,11.0,2434.0,1.0,0.0,7.0,22000990.0
102019,2063.0,4.0,4.0,,16.0,19.8,2829.0,1.0,0.0,,30219603.0
100998,2067.0,4.0,3.0,8.8,15.0,16.0,7582.0,0.0,0.0,7.0,47943846.0
101338,1453.0,3.0,2.0,3.9,36.0,26.9,2912.0,1.0,0.0,8.0,15013766.0
103496,2908.0,7.0,5.0,,21.0,10.3,6422.0,1.0,0.0,15.0,47463433.0
101100,1875.0,4.0,4.0,8.3,21.0,7.9,3123.0,1.0,,3.0,33779585.0
101133,2699.0,6.0,3.0,6.7,21.0,18.1,5322.0,0.0,0.0,0.0,43132795.0
101821,1565.0,4.0,4.0,5.8,22.0,17.5,5279.0,1.0,,2.0,25153179.0
103529,459.0,1.0,1.0,2.1,16.0,23.9,1165.0,1.0,0.0,10.0,2627197.0
100211,2021.0,4.0,3.0,5.9,,15.1,4228.0,1.0,0.0,8.0,29503281.0
103264,2412.0,4.0,,5.6,26.0,22.1,6146.0,1.0,0.0,2.0,30484848.0
102158,1443.0,2.0,2.0,1.2,38.0,32.6,2894.0,0.0,0.0,4.0,6481025.0
100060,,4.0,4.0,7.1,16.0,20.1,4034.0,1.0,0.0,16.0,40604367.0
101212,1200.0,2.0,2.0,7.6,31.0,17.9,2633.0,1.0,0.0,8.0,18600235.0
102399,1785.0,3.0,2.0,8.3,33.0,6.8,4331.0,,0.0,24.0,29886950.0
103107,809.0,3.0,3.0,4.2,35.0,14.4,1211.0,0.0,1.0,7.0,8822389.0
100189,1100.0,3.0,2.0,3.3,54.0,28.1,1416.0,0.0,0.0,6.0,6770200.0
102679,1712.0,4.0,2.0,5.7,65.0,15.4,3287.0,1.0,0.0,2.0,20157911.0
100766,,2.0,2.0,5.5,15.0,11.8,3171.0,0.0,0.0,2.0,16594825.0
102352,2051.0,5.0,4.0,8.9,24.0,7.9,3958.0,1.0,1.0,3.0,44674361.0
102322,2156.0,5.0,2.0,8.0,6.0,11.6,5519.0,1.0,0.0,0.0,49503929.0
101079,2625.0,5.0,4.0,4.4,32.0,9.7,6455.0,1.0,1.0,4.0,30612410.0
104154,1164.0,3.0,3.0,6.4,30.0,17.4,3103.0,1.0,0.0,5.0,18475775.0
102030,1330.0,2.0,1.0,7.3,23.0,18.8,3897.0,1.0,1.0,21.0,20846420.0
101539,890.0,1.0,1.0,4.3,22.0,15.6,2318.0,0.0,0.0,4.0,10589526.0
104049,1582.0,6.0,4.0,7.7,13.0,15.3,2758.0,1.0,0.0,1.0,28111225.0
101946,1410.0,,2.0,6.6,25.0,5.5,2321.0,1.0,0.0,2.0,22934231.0
103691,1997.0,5.0,4.0,5.2,28.0,14.8,2904.0,1.0,1.0,15.0,28507715.0
100583,2061.0,3.0,2.0,6.1,56.0,19.8,3090.0,1.0,0.0,4.0,28119085.0
103166,,2.0,2.0,6.8,15.0,17.6,1136.0,1.0,1.0,7.0,9664663.0
101752,2091.0,5.0,3.0,4.4,12.0,16.1,3412.0,1.0,0.0,7.0,29945227.0
101627,1359.0,3.0,3.0,1.0,17.0,32.6,1104.0,,0.0,17.0,6287245.0
100941,818.0,1.0,1.0,7.3,41.0,14.9,2155.0,0.0,1.0,3.0,12305919.0
101081,1423.0,3.0,3.0,8.4,12.0,12.9,2258.0,0.0,0.0,12.0,25893994.0
100188,1603.0,2.0,1.0,5.8,14.0,17.2,2302.0,1.0,0.0,4.0,22656959.0
100942,2217.0,5.0,4.0,7.1,40.0,4.3,6201.0,1.0,0.0,8.0,34864498.0
102697,2353.0,5.0,3.0,9.2,37.0,7.3,4091.0,1.0,0.0,1.0,58039881.0
100297,2235.0,4.0,5.0,8.8,12.0,8.2,7350.0,0.0,1.0,3.0,52406464.0
103282,1670.0,4.0,3.0,3.4,7.0,22.4,2647.0,1.0,0.0,0.0,18648889.0
100145,1819.0,4.0,3.0,5.7,3.0,29.0,2860.0,1.0,0.0,0.0,26212040.0
102029,1786.0,5.0,4.0,4.1,6.0,24.2,1844.0,1.0,1.0,0.0,22519038.0
103064,1306.0,4.0,,3.3,24.0,29.9,3549.0,1.0,,5.0,12154085.0
102226,2509.0,6.0,4.0,6.6,14.0,8.0,2751.0,1.0,0.0,10.0,44745407.0
100227,1692.0,4.0,3.0,9.0,51.0,1.0,4111.0,1.0,0.0,1.0,33530681.0
102511,1963.0,5.0,4.0,8.8,5.0,1.0,3924.0,1.0,0.0,0.0,41411317.0
100536,1681.0,5.0,4.0,8.1,15.0,8.3,2134.0,1.0,0.0,3.0,34208108.0
103545,2545.0,6.0,6.0,4.1,34.0,17.1,6435.0,1.0,0.0,4.0,27199787.0
103728,2345.0,5.0,4.0,1.2,8.0,35.1,5165.0,1.0,0.0,7.0,14640872.0
101405,2297.0,5.0,4.0,7.1,11.0,4.7,5204.0,1.0,0.0,1.0,41721304.0
103228,2462.0,5.0,3.0,8.0,51.0,8.6,2917.0,0.0,0.0,9.0,43249722.0
100698,837.0,1.0,1.0,5.2,18.0,16.2,2336.0,0.0,0.0,2.0,10455260.0
101125,2712.0,6.0,4.0,5.7,29.0,8.7,3587.0,1.0,1.0,3.0,45346984.0
102940,1395.0,4.0,3.0,2.7,50.0,28.1,4850.0,1.0,0.0,9.0,9708774.0
102122,2160.0,5.0,4.0,3.9,31.0,26.0,4560.0,1.0,0.0,,22303737.0
104109,1520.0,3.0,1.0,4.8,14.0,21.9,2729.0,,0.0,2.0,18888076.0
100587,1351.0,4.0,3.0,2.7,50.0,23.2,2773.0,1.0,0.0,1.0,10385359.0
102314,1974.0,4.0,2.0,7.3,24.0,8.5,,1.0,0.0,15.0,
101401,970.0,2.0,2.0,5.2,14.0,20.6,2130.0,1.0,0.0,9.0,11576555.0
103956,1253.0,2.0,2.0,7.2,36.0,10.2,1660.0,0.0,0.0,2.0,18984175.0
102385,1671.0,5.0,5.0,5.0,47.0,12.7,5068.0,1.0,0.0,8.0,23551147.0
101038,698.0,3.0,2.0,1.5,20.0,30.6,1671.0,0.0,0.0,5.0,3237013.0
100209,1985.0,5.0,,6.6,13.0,8.0,5526.0,1.0,,11.0,32037511.0
104079,1398.0,2.0,2.0,7.9,61.0,12.6,3457.0,1.0,0.0,3.0,23730634.0
100566,1385.0,3.0,,7.1,13.0,12.7,3447.0,1.0,0.0,1.0,23977484.0
100314,2179.0,4.0,3.0,6.4,21.0,17.7,6078.0,0.0,0.0,21.0,37013044.0
100602,1051.0,2.0,3.0,5.2,43.0,19.5,2561.0,1.0,1.0,,15806322.0
100234,1226.0,2.0,3.0,6.5,12.0,,2659.0,0.0,0.0,8.0,19860259.0
104047,2105.0,5.0,3.0,1.8,12.0,28.9,4629.0,0.0,0.0,3.0,16763834.0
100932,2873.0,,5.0,3.4,29.0,35.4,2109.0,1.0,0.0,29.0,
103734,1744.0,5.0,4.0,,26.0,40.3,4827.0,1.0,0.0,15.0,14466785.0
102654,,4.0,3.0,8.7,7.0,13.9,4070.0,0.0,1.0,0.0,
102165,2677.0,7.0,6.0,3.8,,18.3,5984.0,1.0,0.0,5.0,29803538.0
100112,1633.0,2.0,2.0,5.2,29.0,25.0,3440.0,0.0,0.0,3.0,20297446.0
102726,1652.0,3.0,3.0,4.8,31.0,24.8,3284.0,1.0,0.0,8.0,15013251.0
101090,1522.0,4.0,3.0,5.3,12.0,23.8,2198.0,0.0,0.0,1.0,18606971.0
103187,872.0,2.0,1.0,3.7,56.0,20.5,2152.0,0.0,0.0,1.0,6062966.0
100231,1175.0,,1.0,2.6,49.0,17.7,,0.0,0.0,9.0,7015123.0
101719,2111.0,5.0,3.0,,15.0,17.2,1976.0,1.0,1.0,15.0,29839011.0
104164,456.0,1.0,1.0,,11.0,15.7,800.0,1.0,0.0,3.0,7115937.0
102799,1416.0,3.0,3.0,3.5,5.0,26.4,1192.0,1.0,0.0,0.0,15667855.0
100473,665.0,2.0,1.0,7.5,8.0,8.8,1530.0,1.0,0.0,1.0,12406053.0
102120,1526.0,3.0,4.0,9.3,69.0,1.8,3488.0,1.0,0.0,9.0,37640884.0
102430,1433.0,4.0,3.0,6.8,48.0,15.6,2310.0,1.0,1.0,4.0,21096841.0
102610,2479.0,,3.0,5.0,33.0,9.5,6644.0,0.0,0.0,6.0,33533581.0
102108,2065.0,5.0,2.0,7.5,9.0,25.6,4395.0,1.0,0.0,9.0,39253082.0
101128,1160.0,3.0,3.0,8.4,16.0,9.4,2352.0,1.0,0.0,5.0,22955520.0
103152,1410.0,3.0,2.0,3.9,17.0,22.6,1893.0,1.0,0.0,,15929157.0
102078,2433.0,5.0,4.0,7.5,17.0,13.9,5476.0,1.0,0.0,5.0,48526876.0
102551,619.0,2.0,1.0,3.8,36.0,13.7,1166.0,0.0,0.0,21.0,5023728.0
101862,2177.0,5.0,4.0,4.4,8.0,27.4,3178.0,0.0,0.0,0.0,25449630.0
104076,1724.0,4.0,4.0,4.5,26.0,17.6,4023.0,,0.0,7.0,20348005.0
103774,1156.0,,1.0,5.7,13.0,14.7,3638.0,1.0,0.0,4.0,18136543.0
100362,2646.0,7.0,4.0,6.8,26.0,11.7,6271.0,0.0,0.0,10.0,46942436.0
100136,2657.0,5.0,4.0,,33.0,16.4,5017.0,0.0,0.0,19.0,46997990.0
101135,1491.0,,3.0,8.0,5.0,8.2,3555.0,0.0,,0.0,33605414.0
102555,1086.0,1.0,1.0,5.0,27.0,17.8,929.0,1.0,0.0,2.0,13432920.0
101152,450.0,1.0,1.0,6.4,45.0,14.3,800.0,0.0,0.0,1.0,5007337.0
102943,2066.0,5.0,3.0,4.3,16.0,24.2,3912.0,1.0,0.0,7.0,26387200.0
102853,932.0,3.0,2.0,3.4,37.0,21.9,2060.0,0.0,0.0,3.0,7878507.0
102858,1500.0,3.0,2.0,7.7,19.0,13.8,4338.0,0.0,0.0,0.0,24790010.0
101054,1819.0,3.0,3.0,7.0,4.0,7.0,2873.0,1.0,0.0,0.0,32641957.0
103850,718.0,2.0,2.0,2.8,21.0,41.5,828.0,1.0,0.0,9.0,3879038.0
100023,1694.0,,3.0,5.1,21.0,17.2,4464.0,0.0,0.0,0.0,25528230.0
102250,2249.0,5.0,,7.0,48.0,5.7,4486.0,0.0,1.0,10.0,37071531.0
101654,1420.0,2.0,1.0,9.0,37.0,10.6,4987.0,0.0,0.0,5.0,28491857.0
101892,1654.0,4.0,2.0,5.3,37.0,29.1,1985.0,1.0,0.0,3.0,20675503.0
102432,987.0,3.0,3.0,1.6,13.0,24.5,1850.0,1.0,0.0,0.0,
100696,1449.0,,3.0,2.1,37.0,25.1,4261.0,1.0,0.0,5.0,10942340.0
102124,1479.0,4.0,,7.6,10.0,5.9,1867.0,1.0,0.0,3.0,
100421,2989.0,6.0,4.0,6.4,21.0,16.0,9456.0,0.0,,5.0,52910846.0
103196,450.0,1.0,2.0,7.1,45.0,15.1,1091.0,0.0,0.0,22.0,5367888.0
100461,2927.0,,5.0,7.0,23.0,8.8,6056.0,1.0,0.0,17.0,47962758.0
101068,2405.0,5.0,2.0,3.9,15.0,30.5,3464.0,1.0,0.0,0.0,
100088,1864.0,4.0,2.0,4.6,20.0,29.0,4372.0,1.0,0.0,5.0,23344063.0
103116,1813.0,5.0,5.0,3.2,25.0,19.6,4719.0,1.0,0.0,5.0,
101972,450.0,1.0,1.0,2.9,28.0,22.5,800.0,0.0,0.0,3.0,2358642.0
103334,2023.0,4.0,3.0,6.8,11.0,11.1,4194.0,0.0,1.0,6.0,30543538.0
102116,1316.0,3.0,3.0,,21.0,26.1,1437.0,1.0,,20.0,13502734.0
100283,2681.0,5.0,2.0,6.0,50.0,9.7,7672.0,1.0,,2.0,44526567.0
102045,1115.0,2.0,2.0,,32.0,26.3,2488.0,0.0,0.0,5.0,9116766.0
101784,2144.0,5.0,,8.7,43.0,1.0,5559.0,1.0,0.0,27.0,54304395.0
101906,1941.0,5.0,3.0,6.0,25.0,,3246.0,1.0,,2.0,28701829.0
100541,2193.0,5.0,5.0,4.4,23.0,25.1,4745.0,0.0,0.0,1.0,29016027.0
102321,1936.0,4.0,3.0,6.3,16.0,19.8,,1.0,0.0,4.0,30123013.0
102349,2101.0,5.0,2.0,7.8,15.0,6.5,4972.0,1.0,0.0,11.0,41589229.0
100860,2061.0,4.0,3.0,,26.0,13.8,4696.0,1.0,0.0,4.0,30986221.0
100534,863.0,2.0,1.0,3.9,,20.2,2057.0,1.0,0.0,6.0,7859648.0
101369,1362.0,3.0,3.0,7.2,29.0,8.6,3171.0,0.0,0.0,,26459544.0
103776,1957.0,5.0,3.0,5.2,34.0,18.2,4304.0,1.0,0.0,4.0,22426088.0
103684,2449.0,5.0,4.0,3.2,26.0,26.1,3977.0,1.0,0.0,0.0,23241444.0
101925,2998.0,7.0,5.0,8.5,27.0,11.8,1478.0,1.0,1.0,10.0,53016885.0
103611,1672.0,4.0,3.0,5.7,44.0,11.2,3245.0,1.0,0.0,25.0,25525301.0
103961,1174.0,2.0,3.0,3.8,8.0,16.7,2745.0,1.0,0.0,8.0,13097928.0
103912,1792.0,2.0,2.0,5.6,17.0,12.7,4212.0,0.0,0.0,1.0,24352853.0
102267,494.0,1.0,2.0,6.4,24.0,12.9,1006.0,0.0,0.0,24.0,6465267.0
102190,2033.0,5.0,3.0,4.9,22.0,17.6,5132.0,0.0,0.0,14.0,21517896.0
101062,450.0,1.0,1.0,3.8,43.0,30.8,800.0,1.0,0.0,5.0,1500096.0
103054,1141.0,3.0,2.0,6.9,18.0,14.8,2475.0,0.0,0.0,10.0,17882069.0
104107,1459.0,2.0,2.0,5.5,19.0,14.0,1343.0,1.0,0.0,12.0,18251531.0
102998,843.0,2.0,1.0,7.7,33.0,10.6,1863.0,0.0,0.0,28.0,
102717,2057.0,4.0,3.0,3.9,35.0,28.1,4581.0,1.0,0.0,,25004107.0
104097,2037.0,6.0,5.0,2.6,28.0,32.8,1372.0,1.0,0.0,9.0,14345241.0
101421,2000.0,4.0,3.0,4.4,37.0,32.6,5386.0,,1.0,3.0,21869797.0
101877,1285.0,2.0,,5.5,28.0,17.7,4034.0,1.0,1.0,1.0,20753870.0
101554,1113.0,1.0,1.0,,19.0,20.7,800.0,0.0,0.0,15.0,19683170.0
100943,2073.0,5.0,5.0,1.5,28.0,,4676.0,1.0,0.0,5.0,12095720.0
102611,2073.0,5.0,4.0,8.6,,12.4,4651.0,1.0,0.0,5.0,43250678.0
100780,2053.0,3.0,2.0,8.5,,21.5,4286.0,0.0,1.0,0.0,35577733.0
101895,1593.0,4.0,3.0,5.5,,19.6,2629.0,1.0,0.0,1.0,21648829.0
102565,1068.0,1.0,1.0,3.5,32.0,26.9,3545.0,0.0,0.0,9.0,8351648.0
103383,1788.0,4.0,2.0,4.8,27.0,21.2,2207.0,0.0,0.0,15.0,20623867.0
102650,2236.0,4.0,5.0,6.8,38.0,17.0,4308.0,0.0,0.0,19.0,37023311.0
102496,2179.0,4.0,3.0,7.1,11.0,20.3,7176.0,1.0,0.0,2.0,39393912.0
100122,1059.0,,2.0,8.8,7.0,7.0,2719.0,1.0,0.0,0.0,24397074.0
100888,1416.0,4.0,3.0,5.8,22.0,11.7,1820.0,,0.0,1.0,24884937.0
103291,2572.0,6.0,4.0,7.4,17.0,26.9,7038.0,1.0,0.0,17.0,41889496.0
100686,2113.0,4.0,3.0,1.7,13.0,35.7,3767.0,1.0,0.0,13.0,11636059.0
102571,1675.0,4.0,3.0,5.0,70.0,16.7,5386.0,1.0,0.0,19.0,18368907.0
104144,1853.0,3.0,2.0,7.7,13.0,12.1,2831.0,1.0,0.0,3.0,34445407.0
102111,1296.0,3.0,2.0,6.9,12.0,13.7,1515.0,1.0,0.0,12.0,23395027.0
100414,2480.0,5.0,4.0,8.5,3.0,20.8,8224.0,0.0,0.0,0.0,43617041.0
100790,570.0,3.0,4.0,5.0,29.0,22.7,1813.0,1.0,0.0,1.0,7381640.0
103853,2492.0,5.0,5.0,7.0,,1.0,4509.0,,0.0,0.0,39790734.0
102535,1379.0,4.0,3.0,4.9,18.0,18.0,,1.0,0.0,5.0,18507844.0
103272,1083.0,2.0,2.0,2.7,22.0,20.6,2395.0,1.0,0.0,22.0,8617105.0
102567,1003.0,4.0,3.0,5.5,34.0,12.9,3254.0,0.0,0.0,,12904013.0
103548,2603.0,,3.0,4.8,16.0,9.8,1925.0,1.0,0.0,14.0,32579138.0
101689,1834.0,2.0,2.0,2.5,27.0,30.3,4325.0,0.0,0.0,4.0,14269962.0
103216,2808.0,5.0,4.0,7.1,62.0,15.6,7173.0,1.0,0.0,7.0,55264322.0
101426,450.0,1.0,1.0,4.4,4.0,24.1,844.0,0.0,1.0,0.0,5541642.0
102536,1458.0,4.0,2.0,,28.0,12.5,2887.0,0.0,0.0,1.0,25167651.0
100273,2406.0,6.0,4.0,4.8,16.0,27.1,3615.0,1.0,0.0,5.0,31695185.0
100783,1897.0,4.0,3.0,,37.0,32.2,3379.0,1.0,0.0,1.0,12655159.0
100522,2003.0,5.0,4.0,6.5,42.0,19.1,6528.0,1.0,1.0,2.0,26755143.0
100523,1219.0,3.0,2.0,7.3,19.0,24.9,1054.0,1.0,1.0,11.0,25185731.0
103580,957.0,1.0,3.0,6.4,1.0,20.9,2640.0,0.0,0.0,0.0,15842488.0
102288,1486.0,2.0,2.0,3.9,7.0,16.7,1488.0,0.0,0.0,0.0,15047901.0
104161,1658.0,4.0,3.0,8.3,43.0,11.3,2597.0,1.0,0.0,23.0,28460573.0
102459,1975.0,4.0,4.0,9.2,2.0,12.4,3163.0,,1.0,0.0,42840000.0
100351,1852.0,5.0,4.0,6.3,10.0,15.0,5517.0,0.0,0.0,2.0,32301653.0
